,UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue,Total Noise Complaints,21 Collection Truck Noise,Banging/Pounding,Engine Idling,Noise:  lawn care equipment (NCL),"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)","Noise: Air Condition/Ventilation Equip, Residential (NJ1)",Noise: Construction Before/After Hours (NM1),Noise: Construction Equipment (NC1),Noise: Jack Hammering (NC2),Noise: Manufacturing Noise (NK1),Noise: Private Carting Noise (NQ1),Noise: Vehicle (NR2),Noise: air condition/ventilation equipment (NV1),Other,BoroCD,Population_19,MedHHIncome_19
2574,213940,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2014,Summer,06/01/2014,9.05,1392,,1045.0,33.0,1.0,,,184.0,47.0,8.0,1.0,4.0,,54.0,15.0,110.0,132657,53819.0
2575,213409,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2014,Summer,06/01/2014,19.66,1392,,1045.0,33.0,1.0,,,184.0,47.0,8.0,1.0,4.0,,54.0,15.0,110.0,132657,53819.0
2576,216337,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),2014,Summer,06/01/2014,28.65,1392,,1045.0,33.0,1.0,,,184.0,47.0,8.0,1.0,4.0,,54.0,15.0,110.0,132657,53819.0
2577,334211,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2015,Summer,06/01/2015,9.94,1534,,1074.0,65.0,4.0,,,238.0,61.0,20.0,1.0,4.0,,61.0,6.0,110.0,132657,53819.0
2578,336749,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2015,Summer,06/01/2015,19.12,1534,,1074.0,65.0,4.0,,,238.0,61.0,20.0,1.0,4.0,,61.0,6.0,110.0,132657,53819.0
2579,338258,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),2015,Summer,06/01/2015,29.07,1534,,1074.0,65.0,4.0,,,238.0,61.0,20.0,1.0,4.0,,61.0,6.0,110.0,132657,53819.0
2580,547626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2017,Summer,06/01/2017,9.85,1402,1.0,950.0,105.0,7.0,,,159.0,90.0,17.0,,16.0,,48.0,9.0,110.0,132657,53819.0
2581,550018,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2017,Summer,06/01/2017,18.96,1402,1.0,950.0,105.0,7.0,,,159.0,90.0,17.0,,16.0,,48.0,9.0,110.0,132657,53819.0
2582,549413,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),2017,Summer,06/01/2017,26.65,1402,1.0,950.0,105.0,7.0,,,159.0,90.0,17.0,,16.0,,48.0,9.0,110.0,132657,53819.0
2583,168462,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2010,Winter,12/01/2009,11.46,948,,804.0,16.0,,18.0,22.0,34.0,26.0,20.0,,8.0,,,,110.0,132657,53819.0
2584,165807,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2010,Winter,12/01/2009,29.45,948,,804.0,16.0,,18.0,22.0,34.0,26.0,20.0,,8.0,,,,110.0,132657,53819.0
2585,164922,383,Sulfur Dioxide (SO2),Mean,ppb,CD,110,Central Harlem (CD10),2010,Winter,12/01/2009,5.59,948,,804.0,16.0,,18.0,22.0,34.0,26.0,20.0,,8.0,,,,110.0,132657,53819.0
2586,605923,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2018,Winter,12/01/2017,8.39,1834,2.0,1445.0,67.0,1.0,,,165.0,70.0,14.0,,2.0,,53.0,15.0,110.0,132657,53819.0
2587,602962,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2018,Winter,12/01/2017,27.64,1834,2.0,1445.0,67.0,1.0,,,165.0,70.0,14.0,,2.0,,53.0,15.0,110.0,132657,53819.0
2588,168521,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2011,Winter,12/01/2010,14.3,906,2.0,719.0,26.0,,14.0,11.0,61.0,37.0,31.0,,3.0,,,2.0,110.0,132657,53819.0
2589,165866,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2011,Winter,12/01/2010,33.29,906,2.0,719.0,26.0,,14.0,11.0,61.0,37.0,31.0,,3.0,,,2.0,110.0,132657,53819.0
2590,164981,383,Sulfur Dioxide (SO2),Mean,ppb,CD,110,Central Harlem (CD10),2011,Winter,12/01/2010,7.04,906,2.0,719.0,26.0,,14.0,11.0,61.0,37.0,31.0,,3.0,,,2.0,110.0,132657,53819.0
2591,547623,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,Summer,06/01/2017,10.0,936,2.0,558.0,42.0,4.0,,,175.0,70.0,34.0,,5.0,,37.0,9.0,109.0,113658,52907.0
2592,550015,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,Summer,06/01/2017,18.76,936,2.0,558.0,42.0,4.0,,,175.0,70.0,34.0,,5.0,,37.0,9.0,109.0,113658,52907.0
2593,549412,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,Summer,06/01/2017,26.35,936,2.0,558.0,42.0,4.0,,,175.0,70.0,34.0,,5.0,,37.0,9.0,109.0,113658,52907.0
2594,168580,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2012,Winter,12/01/2011,10.81,885,4.0,662.0,42.0,,1.0,9.0,63.0,55.0,12.0,,3.0,,26.0,8.0,110.0,132657,53819.0
2595,165925,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2012,Winter,12/01/2011,28.16,885,4.0,662.0,42.0,,1.0,9.0,63.0,55.0,12.0,,3.0,,26.0,8.0,110.0,132657,53819.0
2596,165040,383,Sulfur Dioxide (SO2),Mean,ppb,CD,110,Central Harlem (CD10),2012,Winter,12/01/2011,4.44,885,4.0,662.0,42.0,,1.0,9.0,63.0,55.0,12.0,,3.0,,26.0,8.0,110.0,132657,53819.0
2597,334212,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2015,Winter,12/01/2014,10.18,1551,3.0,1233.0,51.0,2.0,,,175.0,44.0,8.0,,8.0,,22.0,5.0,110.0,132657,53819.0
2598,336750,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2015,Winter,12/01/2014,26.84,1551,3.0,1233.0,51.0,2.0,,,175.0,44.0,8.0,,8.0,,22.0,5.0,110.0,132657,53819.0
2599,337835,383,Sulfur Dioxide (SO2),Mean,ppb,CD,110,Central Harlem (CD10),2015,Winter,12/01/2014,1.12,1551,3.0,1233.0,51.0,2.0,,,175.0,44.0,8.0,,8.0,,22.0,5.0,110.0,132657,53819.0
2600,410994,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2016,Summer,05/31/2016,8.6,1355,,856.0,63.0,6.0,,,272.0,72.0,20.0,,11.0,,46.0,9.0,110.0,132657,53819.0
2601,412686,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),2016,Summer,05/31/2016,18.21,1355,,856.0,63.0,6.0,,,272.0,72.0,20.0,,11.0,,46.0,9.0,110.0,132657,53819.0
2602,412080,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),2016,Summer,05/31/2016,31.42,1355,,856.0,63.0,6.0,,,272.0,72.0,20.0,,11.0,,46.0,9.0,110.0,132657,53819.0
2603,168579,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Winter,12/01/2011,10.97,495,3.0,319.0,21.0,1.0,5.0,3.0,43.0,48.0,14.0,,4.0,,30.0,4.0,109.0,113658,52907.0
2604,165924,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Winter,12/01/2011,27.99,495,3.0,319.0,21.0,1.0,5.0,3.0,43.0,48.0,14.0,,4.0,,30.0,4.0,109.0,113658,52907.0
2605,165039,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Winter,12/01/2011,5.08,495,3.0,319.0,21.0,1.0,5.0,3.0,43.0,48.0,14.0,,4.0,,30.0,4.0,109.0,113658,52907.0
2606,213939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Summer,06/01/2014,9.17,824,1.0,545.0,25.0,,,,163.0,36.0,12.0,,3.0,,25.0,14.0,109.0,113658,52907.0
2607,213408,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Summer,06/01/2014,19.28,824,1.0,545.0,25.0,,,,163.0,36.0,12.0,,3.0,,25.0,14.0,109.0,113658,52907.0
2608,216331,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Summer,06/01/2014,28.54,824,1.0,545.0,25.0,,,,163.0,36.0,12.0,,3.0,,25.0,14.0,109.0,113658,52907.0
2609,410991,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Summer,05/31/2016,8.71,718,1.0,468.0,22.0,2.0,,,136.0,43.0,9.0,,8.0,,24.0,5.0,109.0,113658,52907.0
2610,412683,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Summer,05/31/2016,17.99,718,1.0,468.0,22.0,2.0,,,136.0,43.0,9.0,,8.0,,24.0,5.0,109.0,113658,52907.0
2611,412079,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Summer,05/31/2016,31.29,718,1.0,468.0,22.0,2.0,,,136.0,43.0,9.0,,8.0,,24.0,5.0,109.0,113658,52907.0
2612,334208,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Summer,06/01/2015,10.04,999,1.0,604.0,37.0,2.0,,,191.0,49.0,18.0,,8.0,,38.0,51.0,109.0,113658,52907.0
2613,336746,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Summer,06/01/2015,18.88,999,1.0,604.0,37.0,2.0,,,191.0,49.0,18.0,,8.0,,38.0,51.0,109.0,113658,52907.0
2614,338257,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Summer,06/01/2015,28.77,999,1.0,604.0,37.0,2.0,,,191.0,49.0,18.0,,8.0,,38.0,51.0,109.0,113658,52907.0
2615,410990,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Winter,12/01/2015,8.51,1048,1.0,780.0,30.0,,,,131.0,47.0,12.0,,9.0,,28.0,10.0,109.0,113658,52907.0
2616,412682,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Winter,12/01/2015,25.49,1048,1.0,780.0,30.0,,,,131.0,47.0,12.0,,9.0,,28.0,10.0,109.0,113658,52907.0
2617,405311,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,Winter,12/01/2015,0.39,1048,1.0,780.0,30.0,,,,131.0,47.0,12.0,,9.0,,28.0,10.0,109.0,113658,52907.0
2618,547625,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,Winter,12/01/2016,8.3,968,3.0,613.0,50.0,1.0,,,132.0,79.0,41.0,,8.0,,35.0,6.0,109.0,113658,52907.0
2619,550017,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,Winter,12/01/2016,28.23,968,3.0,613.0,50.0,1.0,,,132.0,79.0,41.0,,8.0,,35.0,6.0,109.0,113658,52907.0
2620,605919,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,Summer,06/01/2018,8.87,1033,2.0,638.0,49.0,4.0,,,183.0,103.0,23.0,,7.0,,22.0,2.0,109.0,113658,52907.0
2621,602958,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,Summer,06/01/2018,16.76,1033,2.0,638.0,49.0,4.0,,,183.0,103.0,23.0,,7.0,,22.0,2.0,109.0,113658,52907.0
2622,605315,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,Summer,06/01/2018,28.29,1033,2.0,638.0,49.0,4.0,,,183.0,103.0,23.0,,7.0,,22.0,2.0,109.0,113658,52907.0
2623,169405,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Summer,06/01/2011,11.97,358,,218.0,25.0,,12.0,12.0,32.0,24.0,23.0,,3.0,,,9.0,109.0,113658,52907.0
2624,166750,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Summer,06/01/2011,23.68,358,,218.0,25.0,,12.0,12.0,32.0,24.0,23.0,,3.0,,,9.0,109.0,113658,52907.0
2625,216328,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Summer,06/01/2011,29.17,358,,218.0,25.0,,12.0,12.0,32.0,24.0,23.0,,3.0,,,9.0,109.0,113658,52907.0
2626,169464,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Summer,06/01/2012,10.89,523,,271.0,31.0,,,,81.0,56.0,20.0,,5.0,,56.0,3.0,109.0,113658,52907.0
2627,166809,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Summer,06/01/2012,21.51,523,,271.0,31.0,,,,81.0,56.0,20.0,,5.0,,56.0,3.0,109.0,113658,52907.0
2628,216329,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,Summer,06/01/2012,31.63,523,,271.0,31.0,,,,81.0,56.0,20.0,,5.0,,56.0,3.0,109.0,113658,52907.0
2629,169523,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Summer,06/01/2013,10.78,554,,274.0,24.0,3.0,,,133.0,33.0,28.0,,2.0,,43.0,14.0,109.0,113658,52907.0
2630,166868,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Summer,06/01/2013,21.4,554,,274.0,24.0,3.0,,,133.0,33.0,28.0,,2.0,,43.0,14.0,109.0,113658,52907.0
2631,216330,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Summer,06/01/2013,28.29,554,,274.0,24.0,3.0,,,133.0,33.0,28.0,,2.0,,43.0,14.0,109.0,113658,52907.0
2632,213762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Winter,12/01/2013,13.17,920,5.0,664.0,23.0,1.0,,,105.0,17.0,7.0,,1.0,,42.0,55.0,109.0,113658,52907.0
2633,213231,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Winter,12/01/2013,29.49,920,5.0,664.0,23.0,1.0,,,105.0,17.0,7.0,,1.0,,42.0,55.0,109.0,113658,52907.0
2634,213054,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,Winter,12/01/2013,2.88,920,5.0,664.0,23.0,1.0,,,105.0,17.0,7.0,,1.0,,42.0,55.0,109.0,113658,52907.0
2635,334209,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Winter,12/01/2014,10.31,1061,3.0,762.0,36.0,1.0,,,155.0,32.0,8.0,,11.0,,42.0,11.0,109.0,113658,52907.0
2636,336747,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Winter,12/01/2014,26.47,1061,3.0,762.0,36.0,1.0,,,155.0,32.0,8.0,,11.0,,42.0,11.0,109.0,113658,52907.0
2637,337834,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,Winter,12/01/2014,1.19,1061,3.0,762.0,36.0,1.0,,,155.0,32.0,8.0,,11.0,,42.0,11.0,109.0,113658,52907.0
2638,168520,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Winter,12/01/2010,14.49,490,,360.0,22.0,,24.0,11.0,24.0,25.0,13.0,1.0,6.0,1.0,,3.0,109.0,113658,52907.0
2639,165865,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Winter,12/01/2010,32.89,490,,360.0,22.0,,24.0,11.0,24.0,25.0,13.0,1.0,6.0,1.0,,3.0,109.0,113658,52907.0
2640,164980,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,Winter,12/01/2010,7.89,490,,360.0,22.0,,24.0,11.0,24.0,25.0,13.0,1.0,6.0,1.0,,3.0,109.0,113658,52907.0
2641,168638,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Winter,12/01/2012,12.28,579,2.0,398.0,17.0,1.0,,,51.0,19.0,9.0,,11.0,,64.0,7.0,109.0,113658,52907.0
2642,165983,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Winter,12/01/2012,29.89,579,2.0,398.0,17.0,1.0,,,51.0,19.0,9.0,,11.0,,64.0,7.0,109.0,113658,52907.0
2643,165098,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,Winter,12/01/2012,3.52,579,2.0,398.0,17.0,1.0,,,51.0,19.0,9.0,,11.0,,64.0,7.0,109.0,113658,52907.0
2644,605916,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2018,Summer,06/01/2018,10.06,1942,,380.0,117.0,15.0,,,859.0,266.0,101.0,2.0,28.0,,139.0,35.0,108.0,214957,137679.0
2645,602955,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2018,Summer,06/01/2018,19.98,1942,,380.0,117.0,15.0,,,859.0,266.0,101.0,2.0,28.0,,139.0,35.0,108.0,214957,137679.0
2646,605314,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),2018,Summer,06/01/2018,26.92,1942,,380.0,117.0,15.0,,,859.0,266.0,101.0,2.0,28.0,,139.0,35.0,108.0,214957,137679.0
2647,605917,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2018,Winter,12/01/2017,9.77,2153,8.0,557.0,117.0,3.0,,,882.0,233.0,146.0,3.0,36.0,,156.0,12.0,108.0,214957,137679.0
2648,602956,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2018,Winter,12/01/2017,28.64,2153,8.0,557.0,117.0,3.0,,,882.0,233.0,146.0,3.0,36.0,,156.0,12.0,108.0,214957,137679.0
2649,605920,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,Winter,12/01/2017,8.43,1218,4.0,720.0,81.0,1.0,,,238.0,74.0,42.0,,17.0,,37.0,4.0,109.0,113658,52907.0
2650,602959,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,Winter,12/01/2017,27.31,1218,4.0,720.0,81.0,1.0,,,238.0,74.0,42.0,,17.0,,37.0,4.0,109.0,113658,52907.0
2651,168461,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Winter,12/01/2009,11.63,486,1.0,365.0,21.0,,15.0,17.0,33.0,16.0,13.0,1.0,4.0,,,,109.0,113658,52907.0
2652,165806,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Winter,12/01/2009,28.96,486,1.0,365.0,21.0,,15.0,17.0,33.0,16.0,13.0,1.0,4.0,,,,109.0,113658,52907.0
2653,164921,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Winter,12/01/2009,6.26,486,1.0,365.0,21.0,,15.0,17.0,33.0,16.0,13.0,1.0,4.0,,,,109.0,113658,52907.0
2654,169346,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Summer,06/01/2010,12.53,430,1.0,296.0,29.0,,17.0,14.0,35.0,17.0,20.0,1.0,,,,,109.0,113658,52907.0
2655,166691,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Summer,06/01/2010,25.39,430,1.0,296.0,29.0,,17.0,14.0,35.0,17.0,20.0,1.0,,,,,109.0,113658,52907.0
2656,216327,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,Summer,06/01/2010,29.59,430,1.0,296.0,29.0,,17.0,14.0,35.0,17.0,20.0,1.0,,,,,109.0,113658,52907.0
2657,168460,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2010,Winter,12/01/2009,11.92,1038,5.0,221.0,77.0,,69.0,65.0,237.0,168.0,171.0,2.0,23.0,,,,108.0,214957,137679.0
2658,165805,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2010,Winter,12/01/2009,33.1,1038,5.0,221.0,77.0,,69.0,65.0,237.0,168.0,171.0,2.0,23.0,,,,108.0,214957,137679.0
2659,164920,383,Sulfur Dioxide (SO2),Mean,ppb,CD,108,Upper East Side (CD8),2010,Winter,12/01/2009,8.46,1038,5.0,221.0,77.0,,69.0,65.0,237.0,168.0,171.0,2.0,23.0,,,,108.0,214957,137679.0
2660,169404,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2011,Summer,06/01/2011,13.14,1145,,208.0,102.0,,73.0,68.0,277.0,169.0,206.0,1.0,21.0,,,20.0,108.0,214957,137679.0
2661,166749,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2011,Summer,06/01/2011,28.77,1145,,208.0,102.0,,73.0,68.0,277.0,169.0,206.0,1.0,21.0,,,20.0,108.0,214957,137679.0
2662,216322,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),2011,Summer,06/01/2011,27.44,1145,,208.0,102.0,,73.0,68.0,277.0,169.0,206.0,1.0,21.0,,,20.0,108.0,214957,137679.0
2663,334205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2015,Summer,06/01/2015,10.96,3074,2.0,526.0,66.0,10.0,,,1677.0,402.0,151.0,3.0,28.0,,190.0,19.0,108.0,214957,137679.0
2664,336743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2015,Summer,06/01/2015,21.68,3074,2.0,526.0,66.0,10.0,,,1677.0,402.0,151.0,3.0,28.0,,190.0,19.0,108.0,214957,137679.0
2665,338256,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),2015,Summer,06/01/2015,28.01,3074,2.0,526.0,66.0,10.0,,,1677.0,402.0,151.0,3.0,28.0,,190.0,19.0,108.0,214957,137679.0
2666,410987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2016,Winter,12/01/2015,9.34,2650,8.0,699.0,81.0,6.0,,,1177.0,323.0,116.0,1.0,39.0,,185.0,15.0,108.0,214957,137679.0
2667,412679,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2016,Winter,12/01/2015,28.1,2650,8.0,699.0,81.0,6.0,,,1177.0,323.0,116.0,1.0,39.0,,185.0,15.0,108.0,214957,137679.0
2668,405310,383,Sulfur Dioxide (SO2),Mean,ppb,CD,108,Upper East Side (CD8),2016,Winter,12/01/2015,0.45,2650,8.0,699.0,81.0,6.0,,,1177.0,323.0,116.0,1.0,39.0,,185.0,15.0,108.0,214957,137679.0
2669,168519,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2011,Winter,12/01/2010,14.69,1469,1.0,285.0,93.0,,96.0,69.0,387.0,235.0,284.0,3.0,13.0,2.0,,1.0,108.0,214957,137679.0
2670,165864,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2011,Winter,12/01/2010,36.0,1469,1.0,285.0,93.0,,96.0,69.0,387.0,235.0,284.0,3.0,13.0,2.0,,1.0,108.0,214957,137679.0
2671,164979,383,Sulfur Dioxide (SO2),Mean,ppb,CD,108,Upper East Side (CD8),2011,Winter,12/01/2010,10.45,1469,1.0,285.0,93.0,,96.0,69.0,387.0,235.0,284.0,3.0,13.0,2.0,,1.0,108.0,214957,137679.0
2672,213761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2014,Winter,12/01/2013,14.42,1975,15.0,608.0,90.0,5.0,,,764.0,228.0,84.0,2.0,34.0,,119.0,26.0,108.0,214957,137679.0
2673,213230,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2014,Winter,12/01/2013,33.53,1975,15.0,608.0,90.0,5.0,,,764.0,228.0,84.0,2.0,34.0,,119.0,26.0,108.0,214957,137679.0
2674,213053,383,Sulfur Dioxide (SO2),Mean,ppb,CD,108,Upper East Side (CD8),2014,Winter,12/01/2013,3.82,1975,15.0,608.0,90.0,5.0,,,764.0,228.0,84.0,2.0,34.0,,119.0,26.0,108.0,214957,137679.0
2675,213938,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2014,Summer,06/01/2014,10.46,1968,1.0,489.0,89.0,3.0,,,820.0,285.0,95.0,1.0,15.0,,151.0,19.0,108.0,214957,137679.0
2676,213407,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),2014,Summer,06/01/2014,23.64,1968,1.0,489.0,89.0,3.0,,,820.0,285.0,95.0,1.0,15.0,,151.0,19.0,108.0,214957,137679.0
2677,216325,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),2014,Summer,06/01/2014,26.6,1968,1.0,489.0,89.0,3.0,,,820.0,285.0,95.0,1.0,15.0,,151.0,19.0,108.0,214957,137679.0
