UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Start_Date,DataValue
167803,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2013,12/01/2012,11.42
213635,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2014,12/01/2013,12.53
336895,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2015,01/01/2015,11.81
550166,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2017,01/01/2017,11.64
603107,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2018,01/01/2018,11.01
167744,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2012,12/01/2011,12.4
336892,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2015,01/01/2015,13.62
412831,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2016,12/31/2015,13.36
213634,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2014,12/01/2013,13.98
603104,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2018,01/01/2018,12.84
167743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2012,12/01/2011,14.46
167684,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2011,12/01/2010,16.29
167802,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2013,12/01/2012,13.77
550163,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2017,01/01/2017,13.19
167566,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2009,12/01/2008,16.54
167625,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),2010,12/01/2009,15.24
336889,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,01/01/2015,16.91
603101,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,01/01/2018,16.07
167683,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2011,12/01/2010,20.48
167742,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,12/01/2011,18.1
167801,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,12/01/2012,17.64
213633,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2014,12/01/2013,17.12
550160,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2017,01/01/2017,16.4
167624,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2010,12/01/2009,19.33
167565,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2009,12/01/2008,20.68
412828,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2016,12/31/2015,16.86
603098,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2018,01/01/2018,10.41
412825,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016,12/31/2015,11.6
167623,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010,12/01/2009,13.95
167800,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2013,12/01/2012,12.54
213632,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014,12/01/2013,13.66
336886,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,01/01/2015,13.44
550157,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2017,01/01/2017,12.55
167564,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2009,12/01/2008,14.55
167682,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011,12/01/2010,14.15
167741,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,12/01/2011,13.0
412822,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2016,12/31/2015,16.21
603095,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2018,01/01/2018,16.26
550154,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2017,01/01/2017,16.49
167681,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2011,12/01/2010,19.33
213631,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2014,12/01/2013,17.34
167563,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2009,12/01/2008,19.92
167740,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2012,12/01/2011,17.39
167799,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2013,12/01/2012,16.87
167622,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2010,12/01/2009,19.14
336883,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2015,01/01/2015,17.22
412819,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2016,12/31/2015,17.63
167739,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2012,12/01/2011,19.41
336880,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2015,01/01/2015,18.53
167798,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2013,12/01/2012,19.07
603092,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2018,01/01/2018,17.71
550151,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2017,01/01/2017,17.79
167562,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2009,12/01/2008,22.33
167621,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2010,12/01/2009,21.28
213629,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2014,12/01/2013,17.81
167680,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2011,12/01/2010,21.58
213630,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),2014,12/01/2013,18.89
550148,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2017,01/01/2017,16.94
167620,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2010,12/01/2009,19.64
603089,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2018,01/01/2018,16.09
167561,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2009,12/01/2008,20.49
167679,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2011,12/01/2010,19.91
167738,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2012,12/01/2011,17.87
167797,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2013,12/01/2012,16.82
336877,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2015,01/01/2015,17.64
412816,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),2016,12/31/2015,16.78
412813,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2016,12/31/2015,17.21
603086,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2018,01/01/2018,16.55
336874,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2015,01/01/2015,18.17
167796,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2013,12/01/2012,19.04
550145,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2017,01/01/2017,17.42
213628,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2014,12/01/2013,18.6
167560,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2009,12/01/2008,22.17
167619,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2010,12/01/2009,21.0
167678,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2011,12/01/2010,21.48
167737,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),2012,12/01/2011,19.34
412810,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2016,12/31/2015,18.69
550142,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2017,01/01/2017,18.76
603083,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2018,01/01/2018,18.17
167618,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2010,12/01/2009,22.77
167736,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2012,12/01/2011,21.02
167795,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2013,12/01/2012,20.57
167677,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2011,12/01/2010,23.3
213627,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2014,12/01/2013,20.09
336871,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2015,01/01/2015,19.47
167559,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),2009,12/01/2008,24.07
167617,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2010,12/01/2009,21.28
167794,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2013,12/01/2012,18.69
603080,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2018,01/01/2018,17.15
167558,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2009,12/01/2008,22.39
412807,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2016,12/31/2015,17.63
167735,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2012,12/01/2011,19.36
213626,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2014,12/01/2013,18.82
550139,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2017,01/01/2017,17.66
336868,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2015,01/01/2015,18.34
167676,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),2011,12/01/2010,21.67
550136,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2017,01/01/2017,18.45
213625,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2014,12/01/2013,19.42
336865,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2015,01/01/2015,19.04
603077,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2018,01/01/2018,17.62
167616,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2010,12/01/2009,21.46
167675,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2011,12/01/2010,21.94
167793,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2013,12/01/2012,18.71
167734,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2012,12/01/2011,19.82
412804,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2016,12/31/2015,18.2
167557,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2009,12/01/2008,22.68
550133,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2017,01/01/2017,19.33
167733,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2012,12/01/2011,21.83
167792,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2013,12/01/2012,21.1
336862,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2015,01/01/2015,20.01
412801,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2016,12/31/2015,19.31
167615,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2010,12/01/2009,23.52
167674,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2011,12/01/2010,24.11
213624,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2014,12/01/2013,20.88
603074,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2018,01/01/2018,18.33
167556,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2009,12/01/2008,24.98
412798,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2016,12/31/2015,18.83
550130,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2017,01/01/2017,18.8
167791,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2013,12/01/2012,20.36
336859,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2015,01/01/2015,19.37
213623,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2014,12/01/2013,20.06
167732,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2012,12/01/2011,21.06
167673,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2011,12/01/2010,23.31
167555,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2009,12/01/2008,24.06
167614,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2010,12/01/2009,22.59
603071,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2018,01/01/2018,18.5
167731,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2012,12/01/2011,23.73
336856,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2015,01/01/2015,21.87
167790,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2013,12/01/2012,22.82
550127,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2017,01/01/2017,21.26
412795,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2016,12/31/2015,21.21
167554,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2009,12/01/2008,26.86
603068,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2018,01/01/2018,19.94
167613,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2010,12/01/2009,25.25
167672,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2011,12/01/2010,25.94
213622,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2014,12/01/2013,22.8
336853,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2015,01/01/2015,20.98
412792,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2016,12/31/2015,20.32
603065,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2018,01/01/2018,19.09
167671,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2011,12/01/2010,24.74
213621,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2014,12/01/2013,21.72
167553,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2009,12/01/2008,25.64
167612,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2010,12/01/2009,24.01
167730,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2012,12/01/2011,22.55
167789,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2013,12/01/2012,21.6
550124,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2017,01/01/2017,20.48
412789,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2016,12/31/2015,20.79
550121,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2017,01/01/2017,20.72
336850,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2015,01/01/2015,21.21
167729,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2012,12/01/2011,22.98
167788,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2013,12/01/2012,22.11
213620,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2014,12/01/2013,21.94
167552,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2009,12/01/2008,25.93
603062,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2018,01/01/2018,21.13
167611,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2010,12/01/2009,24.14
167670,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2011,12/01/2010,25.08
550118,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2017,01/01/2017,20.26
167610,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2010,12/01/2009,23.5
167669,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2011,12/01/2010,24.36
167787,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2013,12/01/2012,21.36
603059,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2018,01/01/2018,19.5
336847,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2015,01/01/2015,20.65
412786,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2016,12/31/2015,20.07
167551,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2009,12/01/2008,25.44
167728,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2012,12/01/2011,22.2
213619,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2014,12/01/2013,21.21
167727,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2012,12/01/2011,17.25
550115,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2017,01/01/2017,15.71
167550,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2009,12/01/2008,20.26
213618,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2014,12/01/2013,17.08
167609,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2010,12/01/2009,19.16
167668,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2011,12/01/2010,19.24
336844,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2015,01/01/2015,16.61
412783,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2016,12/31/2015,15.36
603056,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2018,01/01/2018,14.45
167786,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2013,12/01/2012,16.67
213617,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2014,12/01/2013,20.52
336841,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2015,01/01/2015,19.81
603053,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2018,01/01/2018,18.08
167785,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2013,12/01/2012,20.69
167726,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2012,12/01/2011,21.25
550112,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2017,01/01/2017,18.93
167667,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2011,12/01/2010,23.62
167549,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2009,12/01/2008,25.12
167608,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2010,12/01/2009,23.63
412780,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2016,12/31/2015,18.94
550109,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2017,01/01/2017,19.3
603050,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2018,01/01/2018,18.8
167607,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2010,12/01/2009,24.03
336838,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2015,01/01/2015,20.08
412777,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2016,12/31/2015,19.29
213616,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2014,12/01/2013,20.91
167548,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2009,12/01/2008,25.63
167666,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2011,12/01/2010,24.23
167725,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2012,12/01/2011,21.92
167784,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2013,12/01/2012,21.36
550106,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2017,01/01/2017,16.39
603047,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2018,01/01/2018,14.49
167606,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2010,12/01/2009,19.44
336835,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2015,01/01/2015,17.4
167724,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2012,12/01/2011,17.6
167783,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2013,12/01/2012,16.78
167665,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2011,12/01/2010,19.38
213615,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2014,12/01/2013,17.96
412774,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2016,12/31/2015,15.91
167547,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2009,12/01/2008,20.37
603044,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2018,01/01/2018,17.28
412771,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2016,12/31/2015,18.29
550103,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2017,01/01/2017,18.32
213614,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2014,12/01/2013,20.0
167546,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2009,12/01/2008,24.43
336832,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2015,01/01/2015,19.26
167605,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2010,12/01/2009,23.01
167782,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2013,12/01/2012,19.85
167664,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2011,12/01/2010,22.86
167723,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2012,12/01/2011,20.49
603041,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2018,01/01/2018,13.63
167604,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2010,12/01/2009,17.65
167722,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2012,12/01/2011,15.97
167545,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),2009,12/01/2008,18.41
